12,1961,白組,1,村田 英雄,王将
12,1961,白組,11,林 伊佐緒,恋の幌馬車
12,1961,白組,2,平尾 昌章,タック・ロック
12,1961,白組,3,和田弘とマヒナスターズ,惚れたって駄目よ
12,1961,白組,6,三浦洸一,恋しても愛さない
12,1961,白組,3,水原 弘,禁じられた恋のボレロ
12,1961,白組,5,フランク永井,君恋し
12,1961,白組,6,三橋 美智也,石狩川エレジー
12,1961,白組,2,橋 幸夫,南海の美少年
12,1961,白組,7,春日 八郎,長良川旅情
12,1961,白組,7,高 英男,カミニート
12,1961,白組,3,森繁 久彌,五木の子守唄
12,1961,白組,1,井上 ひろし,別れの磯千鳥
12,1961,白組,4,ダーク・ダックス,北上夜曲
12,1961,白組,10,伊藤 久男,メコンの舟唄
12,1961,白組,1,坂本 九,上を向いて歩こう
12,1961,白組,1,ジェリー藤尾,石松野郎の歌
12,1961,白組,1,佐川 ミツオ,背広姿の渡り鳥
12,1961,白組,4,フランキー堺,金色夜叉
12,1961,白組,4,三波 春夫,文左たから船
13,1962,赤組,1,仲宗根 美樹,川は流れる
13,1962,赤組,6,大津 美子,忘れないで
13,1962,赤組,1,弘田 三枝子,ヴァケーション
13,1962,赤組,7,中原 美紗緒,フルフル
13,1962,赤組,4,ザ・ピーナッツ,ふりむかないで
13,1962,赤組,7,美空 ひばり,ひばりの佐渡情話
13,1962,赤組,1,中尾 ミエ,可愛いベイビー
13,1962,赤組,3,松尾 和子,昔の人
13,1962,赤組,8,宮城 まり子,ドレミの歌
13,1962,赤組,1,トリオこいさんず,ジャンジャン横丁
13,1962,赤組,2,坂本 スミ子,エル・クンバンチェロ
13,1962,赤組,1,吉永 小百合,寒い朝
13,1962,赤組,5,朝丘 雪路,島育ち
13,1962,赤組,10,江利 チエミ,虹のかなたに
13,1962,赤組,1,及川 三千代,愛と死のかたみ
13,1962,赤組,3,森山 加代子,五ひきの仔ブタとチャールストン
13,1962,赤組,1,スリー・グレイセス,ストライク・アップ・ザ・バンド
13,1962,赤組,1,五月 みどり,おひまなら来てね
13,1962,赤組,9,ペギー葉山,トゥナイト
13,1962,赤組,8,越路 吹雪,新土佐節
13,1962,赤組,6,楠 トシエ,うかれ駒
13,1962,赤組,2,こまどり姉妹,未練ごころ
13,1962,赤組,6,松山 恵子,おけさ悲しや
13,1962,赤組,2,西田 佐知子,アカシアの雨がやむとき
13,1962,赤組,6,島倉 千代子,さよならとさよなら
13,1962,白組,1,松島 アキラ,あゝ青春に花よ咲け
13,1962,白組,7,三浦 洸一,別れては昨日の人ぞ
13,1962,白組,1,飯田 久彦,ルイジアナ・ママ
13,1962,白組,8,芦野 宏,カミニート
13,1962,白組,5,ダーク・ダックス,山男の歌
13,1962,白組,8,春日 八郎,風林火山の歌
13,1962,白組,1,北原 謙二,若い二人
13,1962,白組,2,ジェリー藤尾,遠くへ行きたい
13,1962,白組,3,守屋 浩,大学かぞえうた
13,1962,白組,1,ダニー飯田とパラダイス・キング,グッドバイ・ジョー
13,1962,白組,6,旗 照夫,私の青空
13,1962,白組,2,坂本 九,一人ぼっちの二人
13,1962,白組,5,三波 春夫,巨匠
13,1962,白組,3,橋 幸夫,いつでも夢を
13,1962,白組,2,佐川 ミツオ,太陽に向かって
13,1962,白組,3,平尾 昌章,ツイストNo.1
13,1962,白組,1,デューク・エイセス,ドライ・ボーンズ
13,1962,白組,7,藤島 桓夫,マドロス慕情
